2022-02-22 21:53:46+00:00,RT @MariaPradaU: Mañana estaré en este evento acompañando a nuestra futura presidenta @FranciaMarquezM para hablar del mandato feminista y…
2022-02-22 21:53:40+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:53:36+00:00,@profeUribista No hay persona más racista que la negra @FranciaMarquezM ..
2022-02-22 21:52:27+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:52:22+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:51:35+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:51:07+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:50:46+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:50:31+00:00,RT @elFuribista: La verdad es que la posición de @FranciaMarquezM frente a la farsa que el uribismo montaba contra @piedadcordoba es por la…
2022-02-22 21:50:20+00:00,"RT @FranciaMarquezM: Dignificar la política de la mano de nuestros jóvenes será o no será! 
#HastaQueLaDignidadSeHagaCostumbre https://t.co…"
2022-02-22 21:50:17+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:50:04+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
